customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,InternetService,OnlineSecurity,TechSupport,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-03769,Female,0,Yes,No,42,Yes,Fiber optic,Yes,No,Month-to-month,Yes,Mailed check,18.02,775.58,0
CUST-03770,Female,1,Yes,No,24,Yes,Fiber optic,No,No internet service,Month-to-month,No,Bank transfer (automatic),34.85,792.64,1
CUST-03771,Female,0,Yes,No,2,Yes,DSL,No internet service,Yes,Month-to-month,Yes,Electronic check,21.04,0.0,0
CUST-03772,Female,0,Yes,Yes,28,Yes,Fiber optic,No internet service,No,One year,Yes,Mailed check,50.81,1429.21,1
CUST-03773,Female,1,Yes,No,31,Yes,Fiber optic,No internet service,No internet service,Month-to-month,Yes,Electronic check,108.82,3409.27,0
CUST-03774,Male,0,No,Yes,25,Yes,No,No,Yes,One year,No,Bank transfer (automatic),27.7,718.5,0
CUST-03775,Male,0,Yes,No,15,Yes,DSL,Yes,No,Month-to-month,No,Electronic check,78.64,1128.62,0
CUST-03776,Male,0,No,No,24,Yes,DSL,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),63.15,1475.83,0
CUST-03777,Female,0,Yes,No,53,Yes,Fiber optic,Yes,No internet service,Month-to-month,Yes,Mailed check,111.85,5961.52,0
CUST-03778,Female,0,Yes,No,27,Yes,Fiber optic,No internet service,No,Two year,Yes,Electronic check,30.25,820.38,0
CUST-03779,Male,0,No,Yes,72,Yes,Fiber optic,Yes,No,Month-to-month,Yes,Credit card (automatic),39.2,2875.41,0
CUST-03780,Female,0,Yes,No,55,Yes,DSL,Yes,Yes,One year,No,Mailed check,20.95,1136.09,0
CUST-03781,Female,0,Yes,No,64,Yes,DSL,No,No,One year,Yes,Bank transfer (automatic),61.39,3965.94,0
CUST-03782,Male,0,Yes,No,40,Yes,DSL,No internet service,No,Month-to-month,No,Bank transfer (automatic),45.78,1829.22,1
CUST-03783,Male,0,Yes,No,50,Yes,Fiber optic,No,No,Month-to-month,Yes,Bank transfer (automatic),104.99,5213.36,1
CUST-03784,Female,0,No,No,70,Yes,Fiber optic,No internet service,Yes,Two year,Yes,Bank transfer (automatic),78.49,5540.71,0
CUST-03785,Female,0,Yes,No,28,Yes,Fiber optic,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),79.41,2173.85,1
CUST-03786,Female,0,Yes,Yes,18,Yes,Fiber optic,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),71.19,1285.13,0
CUST-03787,Male,0,No,No,65,Yes,Fiber optic,No,Yes,One year,No,Mailed check,27.19,1776.22,0
CUST-03788,Male,1,Yes,No,40,Yes,No,No,Yes,One year,Yes,Electronic check,62.5,2493.99,1
CUST-03789,Female,0,Yes,No,44,Yes,DSL,No internet service,No internet service,Month-to-month,No,Credit card (automatic),117.95,5239.34,0
CUST-03790,Male,0,Yes,No,14,No,Fiber optic,Yes,Yes,Month-to-month,No,Credit card (automatic),101.52,1449.91,0
CUST-03791,Female,0,Yes,No,2,Yes,Fiber optic,No internet service,No internet service,Month-to-month,No,Mailed check,107.35,237.37,0
CUST-03792,Female,0,Yes,No,10,Yes,DSL,Yes,No,Month-to-month,Yes,Electronic check,100.32,1006.62,1
CUST-03793,Male,0,No,No,52,Yes,Fiber optic,No,No internet service,Month-to-month,No,Electronic check,28.3,1564.42,0
CUST-03794,Female,0,No,No,45,Yes,Fiber optic,No,Yes,Month-to-month,Yes,Bank transfer (automatic),40.74,1906.53,0
CUST-03795,Male,0,Yes,No,29,Yes,DSL,Yes,No internet service,Month-to-month,No,Electronic check,18.31,576.96,1
CUST-03796,Female,0,Yes,No,56,No,Fiber optic,No,No,Two year,Yes,Bank transfer (automatic),48.35,2745.36,0
CUST-03797,Female,0,No,Yes,17,Yes,Fiber optic,No,No internet service,One year,Yes,Credit card (automatic),28.86,460.51,0
CUST-03798,Male,1,Yes,Yes,50,Yes,DSL,Yes,No internet service,Two year,No,Credit card (automatic),65.28,3261.55,0
CUST-03799,Female,0,No,No,47,Yes,Fiber optic,No,No internet service,Month-to-month,No,Electronic check,85.71,4060.16,1
CUST-03800,Male,0,No,No,65,Yes,Fiber optic,Yes,No,Month-to-month,No,Credit card (automatic),105.45,6906.83,0
CUST-03801,Female,1,Yes,No,7,Yes,DSL,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),92.92,695.04,1
CUST-03802,Male,0,Yes,No,21,Yes,DSL,No internet service,Yes,Two year,Yes,Electronic check,111.86,2378.11,0
CUST-03803,Female,0,No,Yes,5,Yes,Fiber optic,No,No,Month-to-month,Yes,Mailed check,23.39,216.98,0
CUST-03804,Female,0,Yes,Yes,56,No,Fiber optic,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),19.22,1069.54,0
CUST-03805,Male,0,No,Yes,35,No,No,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),84.13,2995.21,0
CUST-03806,Female,0,No,No,56,Yes,DSL,No,No internet service,Month-to-month,No,Electronic check,46.94,2673.21,1
CUST-03807,Female,0,Yes,No,48,Yes,DSL,No,Yes,Month-to-month,Yes,Electronic check,43.35,2103.0,1
CUST-03808,Male,0,Yes,No,44,Yes,DSL,Yes,No internet service,Month-to-month,Yes,Mailed check,51.09,2271.99,1
CUST-03809,Male,0,Yes,No,65,Yes,Fiber optic,No internet service,No,Month-to-month,No,Credit card (automatic),44.98,2946.72,0
CUST-03810,Female,0,No,Yes,44,Yes,Fiber optic,Yes,No internet service,One year,No,Credit card (automatic),69.14,3006.75,0
CUST-03811,Female,0,No,No,19,Yes,Fiber optic,No,No,Month-to-month,No,Electronic check,62.01,1198.23,0
CUST-03812,Male,0,No,No,63,Yes,No,Yes,No internet service,One year,No,Electronic check,69.24,4399.53,1
CUST-03813,Male,0,Yes,No,66,Yes,Fiber optic,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),85.27,5643.92,0
CUST-03814,Female,0,Yes,Yes,2,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),56.71,21.32,0
CUST-03815,Female,0,No,No,53,Yes,DSL,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),43.13,2206.58,0
CUST-03816,Male,0,No,Yes,63,Yes,DSL,No,No,Month-to-month,Yes,Credit card (automatic),34.62,2140.15,1
CUST-03817,Male,0,No,No,39,Yes,DSL,Yes,No,Month-to-month,No,Electronic check,52.95,2059.45,0
CUST-03818,Male,0,No,No,58,Yes,DSL,No,No,Month-to-month,No,Bank transfer (automatic),92.18,5308.21,0
CUST-03819,Female,0,Yes,Yes,54,Yes,No,No internet service,No,One year,No,Electronic check,93.67,5090.48,0
CUST-03820,Female,0,Yes,No,61,Yes,DSL,Yes,No,Month-to-month,Yes,Credit card (automatic),84.69,5225.69,0
CUST-03821,Female,0,Yes,Yes,3,Yes,Fiber optic,No,No,Month-to-month,Yes,Bank transfer (automatic),41.4,190.88,1
CUST-03822,Male,0,No,No,59,Yes,DSL,No,No,Month-to-month,Yes,Credit card (automatic),76.81,4548.63,0
CUST-03823,Female,0,No,Yes,29,Yes,DSL,Yes,Yes,Month-to-month,Yes,Credit card (automatic),75.07,2231.24,0
CUST-03824,Female,0,No,No,1,Yes,DSL,Yes,Yes,Month-to-month,No,Electronic check,66.43,38.3,0
CUST-03825,Female,1,No,Yes,61,Yes,DSL,No,Yes,Two year,Yes,Electronic check,73.0,4445.42,0
CUST-03826,Female,1,Yes,No,48,Yes,Fiber optic,No,Yes,Month-to-month,No,Mailed check,67.18,3166.29,0
CUST-03827,Male,0,No,Yes,8,Yes,No,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),74.55,656.74,0
CUST-03828,Male,0,Yes,No,30,No,Fiber optic,No internet service,No,One year,No,Credit card (automatic),89.55,2784.8,0
CUST-03829,Female,0,Yes,Yes,60,Yes,Fiber optic,No internet service,Yes,One year,Yes,Credit card (automatic),28.96,1720.17,0
CUST-03830,Male,0,No,No,47,Yes,DSL,Yes,No,Two year,Yes,Bank transfer (automatic),92.96,4260.61,0
CUST-03831,Male,0,No,No,24,Yes,No,Yes,No,Two year,No,Electronic check,31.59,710.39,0
CUST-03832,Male,0,No,Yes,35,No,DSL,No internet service,No,Two year,Yes,Electronic check,24.66,830.59,0
CUST-03833,Female,0,No,No,7,Yes,No,Yes,No,Two year,No,Electronic check,115.61,742.96,0
CUST-03834,Male,0,No,No,72,No,Fiber optic,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),113.7,8134.88,0
CUST-03835,Female,0,No,No,57,Yes,DSL,Yes,No,One year,No,Credit card (automatic),24.04,1380.51,0
CUST-03836,Female,0,No,No,44,Yes,Fiber optic,Yes,Yes,Two year,No,Electronic check,62.33,2775.51,0
CUST-03837,Female,0,Yes,No,61,Yes,No,No internet service,Yes,One year,No,Credit card (automatic),36.62,2130.6,0
CUST-03838,Male,0,Yes,No,38,Yes,DSL,Yes,No internet service,Two year,Yes,Mailed check,66.53,2501.53,0
CUST-03839,Male,0,No,No,57,Yes,DSL,No internet service,No internet service,Month-to-month,Yes,Electronic check,101.02,5760.02,0
CUST-03840,Female,0,No,Yes,63,Yes,DSL,No internet service,No,Month-to-month,Yes,Mailed check,113.06,7069.44,0
CUST-03841,Female,1,Yes,No,43,Yes,Fiber optic,Yes,No internet service,Two year,Yes,Mailed check,81.43,3513.3,0
CUST-03842,Male,0,Yes,Yes,28,Yes,DSL,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),53.39,1489.03,0
CUST-03843,Female,0,No,No,58,Yes,Fiber optic,No internet service,Yes,One year,Yes,Mailed check,78.33,4520.71,0
CUST-03844,Female,0,No,Yes,70,Yes,No,Yes,No internet service,Month-to-month,Yes,Electronic check,49.2,3400.78,0
CUST-03845,Female,0,No,No,8,Yes,No,No internet service,Yes,One year,Yes,Credit card (automatic),108.98,885.51,0
CUST-03846,Male,0,No,No,5,Yes,DSL,No,Yes,Two year,No,Credit card (automatic),105.04,487.03,1
CUST-03847,Male,0,No,No,28,Yes,Fiber optic,No,Yes,Month-to-month,Yes,Bank transfer (automatic),73.82,1980.31,1
CUST-03848,Female,0,Yes,Yes,57,Yes,DSL,No internet service,No,Month-to-month,No,Electronic check,50.48,2878.46,1
CUST-03849,Male,0,Yes,No,16,Yes,Fiber optic,No,Yes,Month-to-month,Yes,Electronic check,47.34,695.49,0
CUST-03850,Female,0,Yes,Yes,15,Yes,No,No internet service,No internet service,Two year,Yes,Electronic check,21.34,237.79,0
CUST-03851,Female,0,No,No,2,Yes,Fiber optic,No internet service,No internet service,One year,Yes,Electronic check,99.58,205.64,0
CUST-03852,Female,0,Yes,No,20,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),63.04,1252.65,0
CUST-03853,Female,0,No,No,63,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,50.51,3138.81,0
CUST-03854,Female,0,No,No,35,No,DSL,No,Yes,Two year,Yes,Mailed check,65.11,2290.3,0
CUST-03855,Female,1,Yes,No,61,No,Fiber optic,Yes,Yes,Two year,Yes,Bank transfer (automatic),99.87,6113.27,1
CUST-03856,Female,0,No,No,41,Yes,DSL,No internet service,Yes,Month-to-month,No,Credit card (automatic),30.46,1260.85,0
CUST-03857,Female,0,Yes,No,41,Yes,Fiber optic,Yes,No internet service,Month-to-month,Yes,Electronic check,103.77,4264.75,0
CUST-03858,Male,0,Yes,No,60,Yes,DSL,No,No,One year,Yes,Mailed check,107.75,6384.73,0
CUST-03859,Female,0,Yes,No,12,Yes,No,No internet service,Yes,Month-to-month,No,Electronic check,112.67,1416.7,0
CUST-03860,Male,0,Yes,No,10,No,Fiber optic,No internet service,Yes,Two year,Yes,Electronic check,57.75,605.37,0
CUST-03861,Male,0,No,No,53,Yes,Fiber optic,Yes,No,Month-to-month,Yes,Electronic check,39.71,2057.09,0
CUST-03862,Male,0,No,Yes,15,No,Fiber optic,No internet service,Yes,One year,Yes,Bank transfer (automatic),55.36,829.81,0
CUST-03863,Female,0,No,Yes,7,Yes,Fiber optic,No,No internet service,Month-to-month,Yes,Electronic check,51.29,367.94,0
CUST-03864,Female,0,No,No,58,Yes,Fiber optic,No,No internet service,Two year,Yes,Mailed check,35.62,2063.99,0
CUST-03865,Male,0,No,No,56,Yes,DSL,No,No,Month-to-month,Yes,Electronic check,78.73,4498.53,1
CUST-03866,Female,1,No,Yes,39,Yes,Fiber optic,No internet service,Yes,Month-to-month,No,Credit card (automatic),65.66,2463.48,0
CUST-03867,Female,0,No,Yes,58,Yes,Fiber optic,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),104.57,5991.25,0
CUST-03868,Male,0,Yes,No,1,Yes,Fiber optic,No,No internet service,Two year,No,Credit card (automatic),21.21,0.0,0
CUST-03869,Male,0,No,No,9,Yes,DSL,No internet service,No internet service,Month-to-month,Yes,Electronic check,82.39,745.5,1
CUST-03870,Male,0,No,No,43,Yes,DSL,Yes,Yes,Month-to-month,No,Credit card (automatic),94.29,4081.67,0
CUST-03871,Male,0,Yes,No,10,Yes,No,No internet service,Yes,Month-to-month,Yes,Mailed check,93.95,957.58,0
CUST-03872,Male,0,Yes,No,1,Yes,DSL,No,Yes,Month-to-month,No,Electronic check,106.61,92.15,1
CUST-03873,Female,0,No,No,49,Yes,Fiber optic,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),90.9,4474.43,0
CUST-03874,Male,1,No,Yes,11,Yes,DSL,No,Yes,Month-to-month,Yes,Bank transfer (automatic),110.78,1203.76,1
CUST-03875,Male,0,Yes,No,22,Yes,DSL,No,No internet service,One year,No,Credit card (automatic),51.27,1164.98,0
CUST-03876,Male,0,Yes,Yes,17,Yes,DSL,No,No internet service,One year,Yes,Bank transfer (automatic),68.32,1216.8,1
CUST-03877,Male,1,Yes,No,61,Yes,Fiber optic,No,No internet service,Two year,Yes,Electronic check,19.41,1137.45,0
CUST-03878,Female,0,Yes,No,61,Yes,No,No internet service,No internet service,Two year,No,Electronic check,18.7,1126.32,0
CUST-03879,Female,0,Yes,Yes,37,Yes,DSL,No internet service,No,Month-to-month,Yes,Mailed check,42.01,1548.09,0
CUST-03880,Male,0,Yes,No,66,Yes,DSL,Yes,No internet service,One year,No,Electronic check,28.08,1924.55,0
CUST-03881,Male,0,Yes,Yes,37,Yes,Fiber optic,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),44.02,1588.07,0
CUST-03882,Female,0,Yes,No,66,Yes,Fiber optic,Yes,No internet service,Month-to-month,No,Mailed check,35.7,2411.08,0
CUST-03883,Female,1,No,Yes,60,Yes,No,Yes,No internet service,Month-to-month,No,Credit card (automatic),20.85,1177.7,0
CUST-03884,Female,1,Yes,Yes,0,Yes,Fiber optic,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),108.93,62.18,0
CUST-03885,Female,1,No,No,44,Yes,Fiber optic,No,No,Month-to-month,Yes,Mailed check,18.82,870.67,0
CUST-03886,Female,0,No,Yes,27,No,Fiber optic,No internet service,No internet service,Month-to-month,Yes,Electronic check,91.61,2465.69,0
CUST-03887,Male,1,No,No,20,No,No,No internet service,No internet service,One year,No,Electronic check,33.21,710.03,0
CUST-03888,Male,0,Yes,No,12,Yes,Fiber optic,Yes,Yes,Month-to-month,Yes,Credit card (automatic),109.22,1285.59,1
CUST-03889,Female,0,Yes,Yes,26,Yes,DSL,No internet service,Yes,One year,Yes,Credit card (automatic),107.28,2743.14,0
CUST-03890,Female,0,No,No,6,No,DSL,No internet service,Yes,Month-to-month,Yes,Mailed check,83.39,585.66,1
CUST-03891,Female,0,No,Yes,21,Yes,No,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),85.22,1762.56,0
CUST-03892,Male,0,No,No,52,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),18.53,997.41,0
CUST-03893,Male,0,Yes,Yes,3,Yes,DSL,Yes,No internet service,Month-to-month,No,Credit card (automatic),116.49,404.91,0
CUST-03894,Male,0,Yes,Yes,22,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,105.78,2367.48,0
CUST-03895,Male,1,Yes,Yes,69,Yes,Fiber optic,No internet service,No internet service,One year,Yes,Mailed check,107.51,7448.15,0
CUST-03896,Female,0,Yes,No,32,Yes,Fiber optic,No internet service,Yes,Two year,Yes,Mailed check,83.92,2719.45,0
CUST-03897,Male,0,Yes,No,27,Yes,DSL,No,No internet service,Month-to-month,Yes,Mailed check,52.48,1469.83,0
CUST-03898,Male,1,Yes,No,7,Yes,No,No,No internet service,Month-to-month,Yes,Electronic check,107.36,767.41,0
CUST-03899,Female,0,Yes,Yes,0,Yes,DSL,No internet service,No internet service,Two year,Yes,Mailed check,47.15,0.0,0
CUST-03900,Female,1,No,Yes,36,No,Fiber optic,No,No,Month-to-month,Yes,Bank transfer (automatic),74.27,2605.27,1
CUST-03901,Male,0,No,No,62,Yes,DSL,No,Yes,Month-to-month,No,Electronic check,27.97,1750.05,0
CUST-03902,Male,0,Yes,Yes,21,No,No,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),110.2,2365.62,1
CUST-03903,Female,0,No,Yes,69,Yes,DSL,No internet service,No,One year,No,Bank transfer (automatic),32.08,2158.48,0
CUST-03904,Female,0,No,No,20,Yes,DSL,No,No,One year,Yes,Credit card (automatic),40.49,798.35,0
CUST-03905,Female,0,Yes,Yes,34,Yes,DSL,No internet service,No,One year,No,Mailed check,73.81,2530.81,0
CUST-03906,Female,0,Yes,No,4,Yes,DSL,Yes,Yes,Month-to-month,Yes,Electronic check,94.41,453.26,0
CUST-03907,Female,0,Yes,Yes,59,Yes,Fiber optic,No,Yes,Month-to-month,Yes,Mailed check,79.94,4658.53,0
CUST-03908,Female,0,No,Yes,45,Yes,DSL,No,Yes,Month-to-month,No,Electronic check,41.21,1894.12,1
CUST-03909,Male,0,Yes,No,49,Yes,No,No,No,One year,Yes,Bank transfer (automatic),18.09,868.52,0
CUST-03910,Female,0,Yes,No,47,Yes,Fiber optic,Yes,No,Two year,No,Electronic check,93.72,4371.16,0
CUST-03911,Female,1,Yes,No,5,No,Fiber optic,No,Yes,Month-to-month,No,Mailed check,116.52,536.7,0
CUST-03912,Female,0,No,Yes,55,Yes,DSL,No internet service,No internet service,Month-to-month,Yes,Electronic check,98.99,5411.67,0
CUST-03913,Male,1,Yes,No,58,Yes,Fiber optic,Yes,No internet service,Month-to-month,Yes,Electronic check,64.02,3738.12,1
CUST-03914,Male,0,No,Yes,28,Yes,DSL,Yes,Yes,Month-to-month,No,Credit card (automatic),108.38,3023.25,0
CUST-03915,Female,0,Yes,No,70,Yes,Fiber optic,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),58.98,4164.31,0
CUST-03916,Female,0,Yes,No,17,Yes,DSL,Yes,No,Month-to-month,Yes,Mailed check,70.49,1142.24,1
CUST-03917,Female,1,Yes,No,1,Yes,Fiber optic,No internet service,Yes,Two year,No,Electronic check,65.71,100.56,0
CUST-03918,Female,0,Yes,No,7,Yes,Fiber optic,Yes,No,Month-to-month,Yes,Credit card (automatic),62.76,461.01,0
CUST-03919,Female,0,Yes,No,53,Yes,No,No,No internet service,Month-to-month,Yes,Credit card (automatic),95.52,4987.17,0
CUST-03920,Male,0,Yes,Yes,37,Yes,DSL,Yes,Yes,Month-to-month,Yes,Credit card (automatic),70.68,2690.47,0
CUST-03921,Male,0,Yes,No,47,Yes,DSL,Yes,No internet service,Month-to-month,Yes,Mailed check,49.67,2351.49,0
CUST-03922,Female,0,Yes,Yes,26,Yes,Fiber optic,Yes,No,Month-to-month,Yes,Electronic check,43.82,1177.59,0
CUST-03923,Male,0,Yes,No,19,Yes,No,Yes,Yes,One year,No,Electronic check,21.77,471.44,0
CUST-03924,Male,1,Yes,No,11,No,Fiber optic,No,No,Month-to-month,Yes,Credit card (automatic),76.32,887.94,0
CUST-03925,Male,0,Yes,No,42,Yes,DSL,No,No,Two year,No,Credit card (automatic),41.0,1715.69,0
CUST-03926,Male,0,Yes,No,60,Yes,Fiber optic,Yes,No,Month-to-month,No,Mailed check,32.81,2004.86,0
CUST-03927,Female,1,Yes,No,30,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,83.38,2410.9,0
CUST-03928,Male,0,No,Yes,60,Yes,DSL,No,Yes,Month-to-month,No,Bank transfer (automatic),86.12,5186.89,0
CUST-03929,Female,1,No,No,66,Yes,DSL,Yes,No internet service,One year,Yes,Credit card (automatic),93.22,6239.14,0
CUST-03930,Male,0,Yes,No,34,Yes,No,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),68.36,2289.47,0
CUST-03931,Male,0,Yes,Yes,14,No,No,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),107.41,1549.51,1
CUST-03932,Male,0,No,No,15,Yes,Fiber optic,No internet service,No,Month-to-month,Yes,Electronic check,111.63,1763.1,0
CUST-03933,Male,1,No,No,12,Yes,No,Yes,No,Two year,Yes,Electronic check,98.74,1219.34,0
CUST-03934,Female,1,No,No,34,Yes,DSL,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),81.56,2824.31,1
CUST-03935,Male,0,No,Yes,58,No,Fiber optic,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),48.37,2726.99,0
CUST-03936,Female,0,No,No,20,Yes,Fiber optic,No,No internet service,Month-to-month,No,Electronic check,116.29,2279.05,0
CUST-03937,Male,1,Yes,No,53,Yes,Fiber optic,No,No internet service,Month-to-month,Yes,Electronic check,45.41,2478.22,0
CUST-03938,Female,1,Yes,Yes,29,No,No,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),38.27,1157.85,1
CUST-03939,Female,0,Yes,No,47,Yes,No,Yes,No,Month-to-month,No,Mailed check,62.22,2949.14,0
CUST-03940,Male,0,No,No,34,Yes,Fiber optic,Yes,Yes,One year,No,Mailed check,23.68,791.89,0
CUST-03941,Female,1,No,No,37,Yes,DSL,Yes,No,Month-to-month,No,Bank transfer (automatic),115.85,4300.68,1
CUST-03942,Female,0,Yes,No,30,Yes,Fiber optic,No internet service,No,One year,No,Bank transfer (automatic),76.84,2392.11,0
CUST-03943,Female,0,Yes,No,23,No,Fiber optic,No internet service,No,One year,No,Credit card (automatic),73.7,1690.0,0
CUST-03944,Male,1,No,Yes,48,Yes,DSL,Yes,No internet service,Month-to-month,Yes,Electronic check,83.58,4046.8,0
CUST-03945,Female,0,Yes,Yes,31,Yes,No,No internet service,Yes,One year,Yes,Mailed check,67.7,2132.35,0
CUST-03946,Female,1,No,No,54,Yes,DSL,Yes,Yes,One year,No,Electronic check,21.21,1112.05,0
CUST-03947,Female,0,No,Yes,57,Yes,DSL,No,No internet service,One year,Yes,Credit card (automatic),79.23,4486.68,0
CUST-03948,Male,0,Yes,No,2,Yes,Fiber optic,No,No internet service,One year,No,Credit card (automatic),89.62,255.59,0
CUST-03949,Male,0,Yes,Yes,68,Yes,Fiber optic,Yes,No,One year,No,Electronic check,59.67,4086.07,0
CUST-03950,Male,0,No,No,9,Yes,Fiber optic,No internet service,Yes,Month-to-month,Yes,Electronic check,93.73,809.55,0
CUST-03951,Male,0,Yes,No,24,Yes,Fiber optic,No,No internet service,One year,Yes,Electronic check,40.7,961.24,0
CUST-03952,Male,0,No,No,67,Yes,Fiber optic,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),40.13,2639.43,1
CUST-03953,Female,0,No,No,60,Yes,DSL,Yes,No,One year,No,Electronic check,34.14,2101.73,0
CUST-03954,Female,0,No,No,28,Yes,DSL,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),55.2,1533.01,0
CUST-03955,Female,1,No,No,18,Yes,Fiber optic,No internet service,Yes,Two year,Yes,Bank transfer (automatic),102.7,1836.68,0
CUST-03956,Male,0,Yes,No,42,Yes,Fiber optic,No,Yes,Month-to-month,Yes,Bank transfer (automatic),100.79,4275.23,1
CUST-03957,Female,0,No,No,65,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),56.28,3574.23,0
CUST-03958,Female,0,Yes,Yes,60,Yes,Fiber optic,Yes,No,Two year,No,Mailed check,76.91,4612.75,0
